# cr len_gsub pn mw mn pdi
1.633000000000000000e+03 3.720000000000000000e+02 5.376344086021505042e+00 1.139700000000007662e+01 5.376344086021505042e+00 2.119842000000014437e+00
1.635000000000000000e+03 3.700000000000000000e+02 5.405405405405405261e+00 1.156700000000007655e+01 5.405405405405405261e+00 2.139895000000014313e+00
1.638000000000000000e+03 3.670000000000000000e+02 5.449591280653950598e+00 1.182800000000007934e+01 5.449591280653950598e+00 2.170438000000014522e+00
1.640000000000000000e+03 3.650000000000000000e+02 5.479452054794520244e+00 1.185300000000007969e+01 5.479452054794520244e+00 2.163172500000014598e+00
1.642000000000000000e+03 3.630000000000000000e+02 5.509641873278236623e+00 1.186100000000007704e+01 5.509641873278236623e+00 2.152771500000014271e+00
1.646000000000000000e+03 3.590000000000000000e+02 5.571030640668523937e+00 1.197700000000007670e+01 5.571030640668523937e+00 2.149871500000013480e+00
1.650000000000000000e+03 3.550000000000000000e+02 5.633802816901408050e+00 1.211800000000007493e+01 5.633802816901408050e+00 2.150945000000013430e+00
1.651000000000000000e+03 3.540000000000000000e+02 5.649717514124294127e+00 1.212700000000007527e+01 5.649717514124294127e+00 2.146479000000013126e+00
1.653000000000000000e+03 3.520000000000000000e+02 5.681818181818181657e+00 1.214600000000007185e+01 5.681818181818181657e+00 2.137696000000012919e+00
1.654000000000000000e+03 3.510000000000000000e+02 5.698005698005697894e+00 1.219600000000007078e+01 5.698005698005697894e+00 2.140398000000012679e+00
1.656000000000000000e+03 3.490000000000000000e+02 5.730659025787965710e+00 1.220800000000006769e+01 5.730659025787965710e+00 2.130296000000011958e+00
1.661000000000000000e+03 3.440000000000000000e+02 5.813953488372092693e+00 1.233400000000006713e+01 5.813953488372092693e+00 2.121448000000011547e+00
1.664000000000000000e+03 3.410000000000000000e+02 5.865102639296187803e+00 1.244700000000006668e+01 5.865102639296187803e+00 2.122213500000011521e+00
1.666000000000000000e+03 3.390000000000000000e+02 5.899705014749262233e+00 1.251400000000006507e+01 5.899705014749262233e+00 2.121123000000010972e+00
1.669000000000000000e+03 3.360000000000000000e+02 5.952380952380952550e+00 1.259400000000006159e+01 5.952380952380952550e+00 2.115792000000010109e+00
1.671000000000000000e+03 3.340000000000000000e+02 5.988023952095808511e+00 1.261300000000005994e+01 5.988023952095808511e+00 2.106371000000009985e+00
1.672000000000000000e+03 3.330000000000000000e+02 6.006006006006005649e+00 1.274500000000005961e+01 6.006006006006005649e+00 2.122042500000010268e+00
1.674000000000000000e+03 3.310000000000000000e+02 6.042296072507553184e+00 1.283200000000005936e+01 6.042296072507553184e+00 2.123696000000009576e+00
1.675000000000000000e+03 3.300000000000000000e+02 6.060606060606060552e+00 1.283400000000005825e+01 6.060606060606060552e+00 2.117610000000009762e+00
1.677000000000000000e+03 3.280000000000000000e+02 6.097560975609756184e+00 1.284800000000005760e+01 6.097560975609756184e+00 2.107072000000009382e+00
1.681000000000000000e+03 3.240000000000000000e+02 6.172839506172839386e+00 1.309300000000005504e+01 6.172839506172839386e+00 2.121066000000008778e+00
1.683000000000000000e+03 3.230000000000000000e+02 6.191950464396285270e+00 1.314300000000005397e+01 6.191950464396285270e+00 2.122594500000008377e+00
1.685000000000000000e+03 3.210000000000000000e+02 6.230529595015576128e+00 1.329800000000005333e+01 6.230529595015576128e+00 2.134329000000008580e+00
1.686000000000000000e+03 3.200000000000000000e+02 6.250000000000000000e+00 1.331200000000005268e+01 6.250000000000000000e+00 2.129920000000008251e+00
1.688000000000000000e+03 3.190000000000000000e+02 6.269592476489028066e+00 1.341000000000005343e+01 6.269592476489028066e+00 2.138895000000008650e+00
1.689000000000000000e+03 3.180000000000000000e+02 6.289308176100629311e+00 1.341500000000005421e+01 6.289308176100629311e+00 2.132985000000008569e+00
1.692000000000000000e+03 3.150000000000000000e+02 6.349206349206348854e+00 1.343900000000005335e+01 6.349206349206348854e+00 2.116642500000008642e+00
1.693000000000000000e+03 3.140000000000000000e+02 6.369426751592357050e+00 1.350800000000005241e+01 6.369426751592357050e+00 2.120756000000008079e+00
1.697000000000000000e+03 3.100000000000000000e+02 6.451612903225806051e+00 1.383600000000005359e+01 6.451612903225806051e+00 2.144580000000008368e+00
1.698000000000000000e+03 3.090000000000000000e+02 6.472491909385113651e+00 1.384700000000005282e+01 6.472491909385113651e+00 2.139361500000008132e+00
1.700000000000000000e+03 3.070000000000000000e+02 6.514657980456026287e+00 1.407900000000005214e+01 6.514657980456026287e+00 2.161126500000007944e+00
1.703000000000000000e+03 3.040000000000000000e+02 6.578947368421052211e+00 1.425900000000005186e+01 6.578947368421052211e+00 2.167368000000008177e+00
1.706000000000000000e+03 3.010000000000000000e+02 6.644518272425249172e+00 1.429200000000005488e+01 6.644518272425249172e+00 2.150946000000008240e+00
1.708000000000000000e+03 2.990000000000000000e+02 6.688963210702341122e+00 1.444300000000005291e+01 6.688963210702341122e+00 2.159228500000007767e+00
1.709000000000000000e+03 2.980000000000000000e+02 6.711409395973154446e+00 1.449900000000005384e+01 6.711409395973154446e+00 2.160351000000007904e+00
1.711000000000000000e+03 2.960000000000000000e+02 6.756756756756757021e+00 1.452400000000005242e+01 6.756756756756757021e+00 2.149552000000007457e+00
1.712000000000000000e+03 2.950000000000000000e+02 6.779661016949152241e+00 1.479900000000005456e+01 6.779661016949152241e+00 2.182852500000008078e+00
1.713000000000000000e+03 2.940000000000000000e+02 6.802721088435373709e+00 1.482100000000005480e+01 6.802721088435373709e+00 2.178687000000008034e+00
1.715000000000000000e+03 2.920000000000000000e+02 6.849315068493150527e+00 1.488500000000005485e+01 6.849315068493150527e+00 2.173210000000008080e+00
1.717000000000000000e+03 2.900000000000000000e+02 6.896551724137930606e+00 1.494000000000005279e+01 6.896551724137930606e+00 2.166300000000007664e+00
1.722000000000000000e+03 2.850000000000000000e+02 7.017543859649122417e+00 1.520600000000005103e+01 7.017543859649122417e+00 2.166855000000007525e+00
1.723000000000000000e+03 2.840000000000000000e+02 7.042253521126760951e+00 1.521700000000005026e+01 7.042253521126760951e+00 2.160814000000006896e+00
1.724000000000000000e+03 2.830000000000000000e+02 7.067137809187278741e+00 1.545900000000004937e+01 7.067137809187278741e+00 2.187448500000007012e+00
1.725000000000000000e+03 2.820000000000000000e+02 7.092198581560283266e+00 1.548600000000004862e+01 7.092198581560283266e+00 2.183526000000007183e+00
1.727000000000000000e+03 2.800000000000000000e+02 7.142857142857143238e+00 1.576200000000004842e+01 7.142857142857143238e+00 2.206680000000006636e+00
1.728000000000000000e+03 2.790000000000000000e+02 7.168458781362007315e+00 1.576300000000004786e+01 7.168458781362007315e+00 2.198938500000006790e+00
1.729000000000000000e+03 2.780000000000000000e+02 7.194244604316546443e+00 1.581700000000004813e+01 7.194244604316546443e+00 2.198563000000006706e+00
1.730000000000000000e+03 2.770000000000000000e+02 7.220216606498194523e+00 1.590700000000004799e+01 7.220216606498194523e+00 2.203119500000006781e+00
1.731000000000000000e+03 2.760000000000000000e+02 7.246376811594203105e+00 1.591700000000004778e+01 7.246376811594203105e+00 2.196546000000006327e+00
1.734000000000000000e+03 2.730000000000000000e+02 7.326007326007325737e+00 1.601200000000000401e+01 7.326007326007325737e+00 2.185638000000000414e+00
1.737000000000000000e+03 2.700000000000000000e+02 7.407407407407407440e+00 1.612799999999992551e+01 7.407407407407407440e+00 2.177279999999989890e+00
1.738000000000000000e+03 2.690000000000000000e+02 7.434944237918215570e+00 1.614199999999992485e+01 7.434944237918215570e+00 2.171098999999990120e+00
1.739000000000000000e+03 2.680000000000000000e+02 7.462686567164179330e+00 1.615299999999992764e+01 7.462686567164179330e+00 2.164501999999990378e+00
1.740000000000000000e+03 2.670000000000000000e+02 7.490636704119849831e+00 1.619799999999992579e+01 7.490636704119849831e+00 2.162432999999990280e+00
1.741000000000000000e+03 2.660000000000000000e+02 7.518796992481203034e+00 1.621799999999992536e+01 7.518796992481203034e+00 2.156993999999989864e+00
1.744000000000000000e+03 2.630000000000000000e+02 7.604562737642585724e+00 1.663199999999991263e+01 7.604562737642585724e+00 2.187107999999988284e+00
1.745000000000000000e+03 2.620000000000000000e+02 7.633587786259542263e+00 1.663799999999991286e+01 7.633587786259542263e+00 2.179577999999988691e+00
1.746000000000000000e+03 2.610000000000000000e+02 7.662835249042145414e+00 1.664099999999991297e+01 7.662835249042145414e+00 2.171650499999988604e+00
1.748000000000000000e+03 2.590000000000000000e+02 7.722007722007721675e+00 1.675499999999991019e+01 7.722007722007721675e+00 2.169772499999988558e+00
1.749000000000000000e+03 2.580000000000000000e+02 7.751937984496123590e+00 1.679099999999991155e+01 7.751937984496123590e+00 2.166038999999988501e+00
1.751000000000000000e+03 2.560000000000000000e+02 7.812500000000000000e+00 1.697399999999991493e+01 7.812500000000000000e+00 2.172671999999989279e+00
1.752000000000000000e+03 2.550000000000000000e+02 7.843137254901960453e+00 1.704599999999991411e+01 7.843137254901960453e+00 2.173364999999989333e+00
1.754000000000000000e+03 2.530000000000000000e+02 7.905138339920948276e+00 1.708599999999991326e+01 7.905138339920948276e+00 2.161378999999989059e+00
1.755000000000000000e+03 2.520000000000000000e+02 7.936507936507936734e+00 1.719599999999991269e+01 7.936507936507936734e+00 2.166695999999988853e+00
1.756000000000000000e+03 2.510000000000000000e+02 7.968127490039840666e+00 1.721499999999991459e+01 7.968127490039840666e+00 2.160482499999989425e+00
1.757000000000000000e+03 2.500000000000000000e+02 8.000000000000000000e+00 1.722199999999991604e+01 8.000000000000000000e+00 2.152749999999989505e+00
1.758000000000000000e+03 2.490000000000000000e+02 8.032128514056225299e+00 1.747799999999991272e+01 8.032128514056225299e+00 2.176010999999988815e+00
1.760000000000000000e+03 2.480000000000000000e+02 8.064516129032258007e+00 1.782299999999991158e+01 8.064516129032258007e+00 2.210051999999989025e+00
1.762000000000000000e+03 2.460000000000000000e+02 8.130081300813008838e+00 1.789799999999991087e+01 8.130081300813008838e+00 2.201453999999988920e+00
1.765000000000000000e+03 2.430000000000000000e+02 8.230452674897119181e+00 1.825899999999991863e+01 8.230452674897119181e+00 2.218468499999989962e+00
1.767000000000000000e+03 2.410000000000000000e+02 8.298755186721992416e+00 1.835299999999991627e+01 8.298755186721992416e+00 2.211536499999989580e+00
1.768000000000000000e+03 2.400000000000000000e+02 8.333333333333333925e+00 1.881299999999991712e+01 8.333333333333333925e+00 2.257559999999990019e+00
1.771000000000000000e+03 2.370000000000000000e+02 8.438818565400843852e+00 1.890899999999991721e+01 8.438818565400843852e+00 2.240716499999990230e+00
1.772000000000000000e+03 2.360000000000000000e+02 8.474576271186441190e+00 1.891599999999991866e+01 8.474576271186441190e+00 2.232087999999990302e+00
1.773000000000000000e+03 2.350000000000000000e+02 8.510638297872340274e+00 1.893299999999991812e+01 8.510638297872340274e+00 2.224627499999990210e+00
1.774000000000000000e+03 2.340000000000000000e+02 8.547008547008546842e+00 1.894099999999991724e+01 8.547008547008546842e+00 2.216096999999990214e+00
1.775000000000000000e+03 2.330000000000000000e+02 8.583690987124462879e+00 1.900499999999991729e+01 8.583690987124462879e+00 2.214082499999990628e+00
1.776000000000000000e+03 2.320000000000000000e+02 8.620689655172414589e+00 1.901299999999991996e+01 8.620689655172414589e+00 2.205507999999990698e+00
1.778000000000000000e+03 2.300000000000000000e+02 8.695652173913043015e+00 1.917199999999992244e+01 8.695652173913043015e+00 2.204779999999991080e+00
1.781000000000000000e+03 2.270000000000000000e+02 8.810572687224668798e+00 1.927099999999992619e+01 8.810572687224668798e+00 2.187258499999992001e+00
1.782000000000000000e+03 2.260000000000000000e+02 8.849557522123893349e+00 1.940299999999992764e+01 8.849557522123893349e+00 2.192538999999992022e+00
1.784000000000000000e+03 2.240000000000000000e+02 8.928571428571428825e+00 1.961599999999993216e+01 8.928571428571428825e+00 2.196991999999992284e+00
1.785000000000000000e+03 2.230000000000000000e+02 8.968609865470851261e+00 1.963199999999993395e+01 8.968609865470851261e+00 2.188967999999992919e+00
1.787000000000000000e+03 2.210000000000000000e+02 9.049773755656108420e+00 1.966199999999993153e+01 9.049773755656108420e+00 2.172650999999992560e+00
1.788000000000000000e+03 2.200000000000000000e+02 9.090909090909091717e+00 1.967799999999993332e+01 9.090909090909091717e+00 2.164579999999992399e+00
1.790000000000000000e+03 2.180000000000000000e+02 9.174311926605504652e+00 1.989099999999993429e+01 9.174311926605504652e+00 2.168118999999992802e+00
1.791000000000000000e+03 2.170000000000000000e+02 9.216589861751151247e+00 1.990599999999993486e+01 9.216589861751151247e+00 2.159800999999993198e+00
1.792000000000000000e+03 2.160000000000000000e+02 9.259259259259259522e+00 1.992699999999993565e+01 9.259259259259259522e+00 2.152115999999992813e+00
1.793000000000000000e+03 2.150000000000000000e+02 9.302325581395349374e+00 2.004399999999993298e+01 9.302325581395349374e+00 2.154729999999992707e+00
1.794000000000000000e+03 2.140000000000000000e+02 9.345794392523364635e+00 2.009999999999992681e+01 9.345794392523364635e+00 2.150699999999992063e+00
1.795000000000000000e+03 2.130000000000000000e+02 9.389671361502347935e+00 2.074599999999992406e+01 9.389671361502347935e+00 2.209448999999991781e+00
1.797000000000000000e+03 2.110000000000000000e+02 9.478672985781990690e+00 2.080799999999992522e+01 9.478672985781990690e+00 2.195243999999992202e+00
1.798000000000000000e+03 2.100000000000000000e+02 9.523809523809523725e+00 2.085599999999992704e+01 9.523809523809523725e+00 2.189879999999992499e+00
1.799000000000000000e+03 2.100000000000000000e+02 9.523809523809523725e+00 2.085599999999992704e+01 9.523809523809523725e+00 2.189879999999992499e+00
1.800000000000000000e+03 2.090000000000000000e+02 9.569377990430622205e+00 2.085899999999992716e+01 9.569377990430622205e+00 2.179765499999992251e+00
1.802000000000000000e+03 2.070000000000000000e+02 9.661835748792270806e+00 2.117699999999992500e+01 9.661835748792270806e+00 2.191819499999992260e+00
1.803000000000000000e+03 2.060000000000000000e+02 9.708737864077669144e+00 2.119999999999992468e+01 9.708737864077669144e+00 2.183599999999992214e+00
1.806000000000000000e+03 2.030000000000000000e+02 9.852216748768473309e+00 2.264799999999992508e+01 9.852216748768473309e+00 2.298771999999992488e+00
1.807000000000000000e+03 2.020000000000000000e+02 9.900990099009900902e+00 2.277799999999992764e+01 9.900990099009900902e+00 2.300577999999992684e+00
1.809000000000000000e+03 2.000000000000000000e+02 1.000000000000000000e+01 2.284499999999993136e+01 1.000000000000000000e+01 2.284499999999993314e+00
1.810000000000000000e+03 1.990000000000000000e+02 1.005025125628140792e+01 2.284599999999993258e+01 1.005025125628140792e+01 2.273176999999992898e+00
1.811000000000000000e+03 1.980000000000000000e+02 1.010101010101010033e+01 2.287899999999993383e+01 1.010101010101010033e+01 2.265020999999993734e+00
